technique,image_id,original_pixels_w,original_pixels_h,processed_pixels_w,processed_pixels_h,processed_pixels_total,payload_image_count,original_binary_bytes,processed_binary_bytes,compression_ratio,base64_chars_total,base64_bytes_utf8_total,data_url_bytes_utf8_total,json_bytes_utf8
Baseline_NoOp,COCO_val2014_000000005694.jpg,640,480,640,480,307200,1,170001,170001,1.000000,226668,226668,226691,240227
Baseline_NoOp,COCO_val2014_000000005816.jpg,640,480,640,480,307200,1,159192,159192,1.000000,212256,212256,212279,225640
Baseline_NoOp,COCO_val2014_000000005992.jpg,640,428,640,428,273920,1,180732,180732,1.000000,240976,240976,240999,256455
Baseline_NoOp,COCO_val2014_000000006040.jpg,640,351,640,351,224640,1,161100,161100,1.000000,214800,214800,214823,229289
Baseline_NoOp,COCO_val2014_000000006471.jpg,500,333,500,333,166500,1,96115,96115,1.000000,128156,128156,128179,137285
Baseline_NoOp,COCO_val2014_000000006580.jpg,640,480,640,480,307200,1,238777,238777,1.000000,318372,318372,318395,340956
Baseline_NoOp,COCO_val2014_000000006580.jpg,640,480,640,480,307200,1,238777,238777,1.000000,318372,318372,318395,340956
Baseline_NoOp,COCO_val2014_000000006771.jpg,640,427,640,427,273280,1,138318,138318,1.000000,184424,184424,184447,197513
Baseline_NoOp,COCO_val2014_000000006871.jpg,640,480,640,480,307200,1,200588,200588,1.000000,267452,267452,267475,286036
Baseline_NoOp,COCO_val2014_000000007072.jpg,500,296,500,296,148000,1,82749,82749,1.000000,110332,110332,110355,118086
Baseline_NoOp,COCO_val2014_000000007570.jpg,640,480,640,480,307200,1,174934,174934,1.000000,233248,233248,233271,249447
Baseline_NoOp,COCO_val2014_000000007726.jpg,640,480,640,480,307200,1,222114,222114,1.000000,296152,296152,296175,314721
Baseline_NoOp,COCO_val2014_000000007938.jpg,640,480,640,480,307200,1,161052,161052,1.000000,214736,214736,214759,229845
Baseline_NoOp,COCO_val2014_000000007938.jpg,640,480,640,480,307200,1,161052,161052,1.000000,214736,214736,214759,229845
Baseline_NoOp,COCO_val2014_000000007938.jpg,640,480,640,480,307200,1,161052,161052,1.000000,214736,214736,214759,229845
Baseline_NoOp,COCO_val2014_000000008065.jpg,500,375,500,375,187500,1,115240,115240,1.000000,153656,153656,153679,163720
Baseline_NoOp,COCO_val2014_000000008065.jpg,500,375,500,375,187500,1,115240,115240,1.000000,153656,153656,153679,163720
Baseline_NoOp,COCO_val2014_000000008204.jpg,640,480,640,480,307200,1,167079,167079,1.000000,222772,222772,222795,238616
Baseline_NoOp,COCO_val2014_000000008401.jpg,640,427,640,427,273280,1,290830,290830,1.000000,387776,387776,387799,420810
Baseline_NoOp,COCO_val2014_000000008583.jpg,640,480,640,480,307200,1,112515,112515,1.000000,150020,150020,150043,160829
Baseline_NoOp,COCO_val2014_000000008771.jpg,640,480,640,480,307200,1,45497,45497,1.000000,60664,60664,60687,64918
Baseline_NoOp,COCO_val2014_000000008803.jpg,640,480,640,480,307200,1,136874,136874,1.000000,182500,182500,182523,196949
Baseline_NoOp,COCO_val2014_000000008899.jpg,640,539,640,539,344960,1,284674,284674,1.000000,379568,379568,379591,407572
Baseline_NoOp,COCO_val2014_000000009156.jpg,640,480,640,480,307200,1,154493,154493,1.000000,205992,205992,206015,219561
Baseline_NoOp,COCO_val2014_000000009236.jpg,640,480,640,480,307200,1,140098,140098,1.000000,186800,186800,186823,202674
Baseline_NoOp,COCO_val2014_000000009236.jpg,640,480,640,480,307200,1,140098,140098,1.000000,186800,186800,186823,202674
Baseline_NoOp,COCO_val2014_000000009729.jpg,500,333,500,333,166500,1,59752,59752,1.000000,79672,79672,79695,85481
Baseline_NoOp,COCO_val2014_000000009729.jpg,500,333,500,333,166500,1,59752,59752,1.000000,79672,79672,79695,85481
Baseline_NoOp,COCO_val2014_000000009769.jpg,640,480,640,480,307200,1,327350,327350,1.000000,436468,436468,436491,465852
Baseline_NoOp,COCO_val2014_000000009800.jpg,640,434,640,434,277760,1,154852,154852,1.000000,206472,206472,206495,220121
Baseline_NoOp,COCO_val2014_000000009800.jpg,640,434,640,434,277760,1,154852,154852,1.000000,206472,206472,206495,220121
Baseline_NoOp,COCO_val2014_000000010023.jpg,640,427,640,427,273280,1,120367,120367,1.000000,160492,160492,160515,172796
Baseline_NoOp,COCO_val2014_000000010216.jpg,640,480,640,480,307200,1,153686,153686,1.000000,204916,204916,204939,219940
Baseline_NoOp,COCO_val2014_000000010534.jpg,640,328,640,328,209920,1,147291,147291,1.000000,196388,196388,196411,211262
Baseline_NoOp,COCO_val2014_000000010793.jpg,640,427,640,427,273280,1,146990,146990,1.000000,195988,195988,196011,210362
Baseline_NoOp,COCO_val2014_000000010920.jpg,480,640,480,640,307200,1,170966,170966,1.000000,227956,227956,227979,242155
Baseline_NoOp,COCO_val2014_000000011184.jpg,500,375,500,375,187500,1,110198,110198,1.000000,146932,146932,146955,157641
Baseline_NoOp,COCO_val2014_000000011291.jpg,640,480,640,480,307200,1,161863,161863,1.000000,215820,215820,215843,229374
Baseline_NoOp,COCO_val2014_000000011364.jpg,640,608,640,608,389120,1,275265,275265,1.000000,367020,367020,367043,392089
Baseline_NoOp,COCO_val2014_000000012047.jpg,640,319,640,319,204160,1,108227,108227,1.000000,144304,144304,144327,153863
Baseline_NoOp,COCO_val2014_000000012062.jpg,640,427,640,427,273280,1,227134,227134,1.000000,302848,302848,302871,325242
Baseline_NoOp,COCO_val2014_000000012085.jpg,640,480,640,480,307200,1,77362,77362,1.000000,103152,103152,103175,109636
Baseline_NoOp,COCO_val2014_000000012230.jpg,640,480,640,480,307200,1,138826,138826,1.000000,185104,185104,185127,200313
Baseline_NoOp,COCO_val2014_000000012238.jpg,640,480,640,480,307200,1,143076,143076,1.000000,190768,190768,190791,206492
Baseline_NoOp,COCO_val2014_000000012448.jpg,427,640,427,640,273280,1,98845,98845,1.000000,131796,131796,131819,142405
Baseline_NoOp,COCO_val2014_000000012455.jpg,640,385,640,385,246400,1,108839,108839,1.000000,145120,145120,145143,155329
Baseline_NoOp,COCO_val2014_000000012543.jpg,480,640,480,640,307200,1,117320,117320,1.000000,156428,156428,156451,168562
Baseline_NoOp,COCO_val2014_000000012700.jpg,640,480,640,480,307200,1,314609,314609,1.000000,419480,419480,419503,446474
Baseline_NoOp,COCO_val2014_000000012733.jpg,640,427,640,427,273280,1,108211,108211,1.000000,144284,144284,144307,154178
Baseline_NoOp,COCO_val2014_000000012764.jpg,640,480,640,480,307200,1,111006,111006,1.000000,148008,148008,148031,159327
Baseline_NoOp,COCO_val2014_000000013031.jpg,640,426,640,426,272640,1,106431,106431,1.000000,141908,141908,141931,152397
Baseline_NoOp,COCO_val2014_000000013414.jpg,480,640,480,640,307200,1,124565,124565,1.000000,166088,166088,166111,177377
Baseline_NoOp,COCO_val2014_000000013490.jpg,640,480,640,480,307200,1,155104,155104,1.000000,206808,206808,206831,222702
Baseline_NoOp,COCO_val2014_000000013991.jpg,640,640,640,640,409600,1,293660,293660,1.000000,391548,391548,391571,419652
Baseline_NoOp,COCO_val2014_000000014056.jpg,612,612,612,612,374544,1,159761,159761,1.000000,213016,213016,213039,228130
Baseline_NoOp,COCO_val2014_000000014088.jpg,640,478,640,478,305920,1,174258,174258,1.000000,232344,232344,232367,249773
Baseline_NoOp,COCO_val2014_000000014151.jpg,431,500,431,500,215500,1,118819,118819,1.000000,158428,158428,158451,168777
Baseline_NoOp,COCO_val2014_000000014226.jpg,640,480,640,480,307200,1,105783,105783,1.000000,141044,141044,141067,150888
Baseline_NoOp,COCO_val2014_000000014226.jpg,640,480,640,480,307200,1,105783,105783,1.000000,141044,141044,141067,150888
Baseline_NoOp,COCO_val2014_000000014226.jpg,640,480,640,480,307200,1,105783,105783,1.000000,141044,141044,141067,150888
Baseline_NoOp,COCO_val2014_000000014282.jpg,640,480,640,480,307200,1,111932,111932,1.000000,149244,149244,149267,161533
Baseline_NoOp,COCO_val2014_000000014321.jpg,320,225,320,225,72000,1,80349,80349,1.000000,107132,107132,107155,114141
Baseline_NoOp,COCO_val2014_000000014353.jpg,640,480,640,480,307200,1,225682,225682,1.000000,300912,300912,300935,321506
Baseline_NoOp,COCO_val2014_000000014392.jpg,426,640,426,640,272640,1,131648,131648,1.000000,175532,175532,175555,187071
Baseline_NoOp,COCO_val2014_000000014439.jpg,640,404,640,404,258560,1,195229,195229,1.000000,260308,260308,260331,277652
Baseline_NoOp,COCO_val2014_000000014450.jpg,638,640,638,640,408320,1,280919,280919,1.000000,374560,374560,374583,402829
Baseline_NoOp,COCO_val2014_000000014733.jpg,640,427,640,427,273280,1,295670,295670,1.000000,394228,394228,394251,423712
Baseline_NoOp,COCO_val2014_000000014821.jpg,491,640,491,640,314240,1,132725,132725,1.000000,176968,176968,176991,188042
Baseline_NoOp,COCO_val2014_000000014892.jpg,640,427,640,427,273280,1,86770,86770,1.000000,115696,115696,115719,123755
Baseline_NoOp,COCO_val2014_000000015140.jpg,500,375,500,375,187500,1,147757,147757,1.000000,197012,197012,197035,210981
Baseline_NoOp,COCO_val2014_000000015301.jpg,640,425,640,425,272000,1,332175,332175,1.000000,442900,442900,442923,472499
Baseline_NoOp,COCO_val2014_000000015335.jpg,640,480,640,480,307200,1,227501,227501,1.000000,303336,303336,303359,323790
Baseline_NoOp,COCO_val2014_000000015335.jpg,640,480,640,480,307200,1,227501,227501,1.000000,303336,303336,303359,323790
Baseline_NoOp,COCO_val2014_000000015542.jpg,500,370,500,370,185000,1,114357,114357,1.000000,152476,152476,152499,163820
Baseline_NoOp,COCO_val2014_000000015614.jpg,640,428,640,428,273920,1,345160,345160,1.000000,460216,460216,460239,492810
Baseline_NoOp,COCO_val2014_000000015681.jpg,640,441,640,441,282240,1,235372,235372,1.000000,313832,313832,313855,335251
Baseline_NoOp,COCO_val2014_000000015810.jpg,640,425,640,425,272000,1,87137,87137,1.000000,116184,116184,116207,123568
Baseline_NoOp,COCO_val2014_000000015827.jpg,427,640,427,640,273280,1,237799,237799,1.000000,317068,317068,317091,336757
Baseline_NoOp,COCO_val2014_000000015850.jpg,640,480,640,480,307200,1,148392,148392,1.000000,197856,197856,197879,212610
Baseline_NoOp,COCO_val2014_000000015850.jpg,640,480,640,480,307200,1,148392,148392,1.000000,197856,197856,197879,212610
Baseline_NoOp,COCO_val2014_000000015850.jpg,640,480,640,480,307200,1,148392,148392,1.000000,197856,197856,197879,212610
Baseline_NoOp,COCO_val2014_000000015850.jpg,640,480,640,480,307200,1,148392,148392,1.000000,197856,197856,197879,212610
Baseline_NoOp,COCO_val2014_000000015883.jpg,427,640,427,640,273280,1,153561,153561,1.000000,204748,204748,204771,219092
Baseline_NoOp,COCO_val2014_000000016010.jpg,640,471,640,471,301440,1,168853,168853,1.000000,225140,225140,225163,239224
Baseline_NoOp,COCO_val2014_000000016180.jpg,640,480,640,480,307200,1,136328,136328,1.000000,181772,181772,181795,193546
Baseline_NoOp,COCO_val2014_000000016491.jpg,640,426,640,426,272640,1,255277,255277,1.000000,340372,340372,340395,363471
Baseline_NoOp,COCO_val2014_000000016593.jpg,640,480,640,480,307200,1,56788,56788,1.000000,75720,75720,75743,79964
Baseline_NoOp,COCO_val2014_000000016593.jpg,640,480,640,480,307200,1,56788,56788,1.000000,75720,75720,75743,79964
Baseline_NoOp,COCO_val2014_000000016879.jpg,640,427,640,427,273280,1,145112,145112,1.000000,193484,193484,193507,206813
Baseline_NoOp,COCO_val2014_000000016896.jpg,640,480,640,480,307200,1,147872,147872,1.000000,197164,197164,197187,210358
Baseline_NoOp,COCO_val2014_000000016897.jpg,640,427,640,427,273280,1,195241,195241,1.000000,260324,260324,260347,279528
Baseline_NoOp,COCO_val2014_000000016961.jpg,640,480,640,480,307200,1,275983,275983,1.000000,367980,367980,368003,394214
Baseline_NoOp,COCO_val2014_000000017152.jpg,640,640,640,640,409600,1,192674,192674,1.000000,256900,256900,256923,274619
Baseline_NoOp,COCO_val2014_000000017364.jpg,640,428,640,428,273920,1,156302,156302,1.000000,208404,208404,208427,222453
Baseline_NoOp,COCO_val2014_000000017365.jpg,640,480,640,480,307200,1,102267,102267,1.000000,136356,136356,136379,146555
Baseline_NoOp,COCO_val2014_000000017482.jpg,640,480,640,480,307200,1,195804,195804,1.000000,261072,261072,261095,280266
Baseline_NoOp,COCO_val2014_000000017613.jpg,640,480,640,480,307200,1,117669,117669,1.000000,156892,156892,156915,167386
Baseline_NoOp,COCO_val2014_000000017613.jpg,640,480,640,480,307200,1,117669,117669,1.000000,156892,156892,156915,167386
Baseline_NoOp,COCO_val2014_000000017708.jpg,640,480,640,480,307200,1,297464,297464,1.000000,396620,396620,396643,426404
Baseline_NoOp,COCO_val2014_000000017714.jpg,640,480,640,480,307200,1,169159,169159,1.000000,225548,225548,225571,241622
Baseline_NoOp,COCO_val2014_000000017927.jpg,640,427,640,427,273280,1,179237,179237,1.000000,238984,238984,239007,254498
Baseline_NoOp,COCO_val2014_000000017966.jpg,640,480,640,480,307200,1,172406,172406,1.000000,229876,229876,229899,246010
Baseline_NoOp,COCO_val2014_000000018224.jpg,640,480,640,480,307200,1,247639,247639,1.000000,330188,330188,330211,353797
Baseline_NoOp,COCO_val2014_000000018336.jpg,480,640,480,640,307200,1,193193,193193,1.000000,257592,257592,257615,274471
Baseline_NoOp,COCO_val2014_000000018687.jpg,640,480,640,480,307200,1,294149,294149,1.000000,392200,392200,392223,421559
Baseline_NoOp,COCO_val2014_000000018728.jpg,640,480,640,480,307200,1,58155,58155,1.000000,77540,77540,77563,81979
Baseline_NoOp,COCO_val2014_000000019322.jpg,612,612,612,612,374544,1,236671,236671,1.000000,315564,315564,315587,337473
Baseline_NoOp,COCO_val2014_000000019447.jpg,640,428,640,428,273920,1,196772,196772,1.000000,262364,262364,262387,277958
Baseline_NoOp,COCO_val2014_000000019455.jpg,640,427,640,427,273280,1,101479,101479,1.000000,135308,135308,135331,143817
Baseline_NoOp,COCO_val2014_000000019559.jpg,500,500,500,500,250000,1,135924,135924,1.000000,181232,181232,181255,194276
Baseline_NoOp,COCO_val2014_000000019817.jpg,427,640,427,640,273280,1,89421,89421,1.000000,119228,119228,119251,127172
Baseline_NoOp,COCO_val2014_000000020207.jpg,640,480,640,480,307200,1,131879,131879,1.000000,175840,175840,175863,188919
Baseline_NoOp,COCO_val2014_000000020381.jpg,640,425,640,425,272000,1,205005,205005,1.000000,273340,273340,273363,294594
Baseline_NoOp,COCO_val2014_000000020395.jpg,480,640,480,640,307200,1,164032,164032,1.000000,218712,218712,218735,234096
Baseline_NoOp,COCO_val2014_000000020438.jpg,375,500,375,500,187500,1,118398,118398,1.000000,157864,157864,157887,168718
Baseline_NoOp,COCO_val2014_000000020598.jpg,640,424,640,424,271360,1,208029,208029,1.000000,277372,277372,277395,295961
Baseline_NoOp,COCO_val2014_000000020796.jpg,480,640,480,640,307200,1,132481,132481,1.000000,176644,176644,176667,190513
Baseline_NoOp,COCO_val2014_000000021161.jpg,640,427,640,427,273280,1,71454,71454,1.000000,95272,95272,95295,102871
Baseline_NoOp,COCO_val2014_000000021284.jpg,640,370,640,370,236800,1,192077,192077,1.000000,256104,256104,256127,275173
Baseline_NoOp,COCO_val2014_000000021397.jpg,640,429,640,429,274560,1,162900,162900,1.000000,217200,217200,217223,234034
Baseline_NoOp,COCO_val2014_000000021639.jpg,640,480,640,480,307200,1,113112,113112,1.000000,150816,150816,150839,161015
Baseline_NoOp,COCO_val2014_000000021688.jpg,640,426,640,426,272640,1,177857,177857,1.000000,237144,237144,237167,253798
Baseline_NoOp,COCO_val2014_000000021979.jpg,640,480,640,480,307200,1,126558,126558,1.000000,168744,168744,168767,180778
Baseline_NoOp,COCO_val2014_000000021993.jpg,640,427,640,427,273280,1,175678,175678,1.000000,234240,234240,234263,251259
Baseline_NoOp,COCO_val2014_000000021994.jpg,640,427,640,427,273280,1,249226,249226,1.000000,332304,332304,332327,355678
Baseline_NoOp,COCO_val2014_000000022072.jpg,640,480,640,480,307200,1,213642,213642,1.000000,284856,284856,284879,306675
Baseline_NoOp,COCO_val2014_000000022191.jpg,640,640,640,640,409600,1,156487,156487,1.000000,208652,208652,208675,224686
Baseline_NoOp,COCO_val2014_000000022215.jpg,640,414,640,414,264960,1,250133,250133,1.000000,333512,333512,333535,359056
Baseline_NoOp,COCO_val2014_000000022341.jpg,500,375,500,375,187500,1,98475,98475,1.000000,131300,131300,131323,140614
Baseline_NoOp,COCO_val2014_000000022775.jpg,640,429,640,429,274560,1,109614,109614,1.000000,146152,146152,146175,156741
Baseline_NoOp,COCO_val2014_000000022963.jpg,428,640,428,640,273920,1,219552,219552,1.000000,292736,292736,292759,312515
Baseline_NoOp,COCO_val2014_000000023121.jpg,640,480,640,480,307200,1,140116,140116,1.000000,186824,186824,186847,199388
Baseline_NoOp,COCO_val2014_000000024458.jpg,640,480,640,480,307200,1,330111,330111,1.000000,440148,440148,440171,474817
Baseline_NoOp,COCO_val2014_000000024553.jpg,640,480,640,480,307200,1,132272,132272,1.000000,176364,176364,176387,189203
Baseline_NoOp,COCO_val2014_000000024566.jpg,640,480,640,480,307200,1,223382,223382,1.000000,297844,297844,297867,317743
Baseline_NoOp,COCO_val2014_000000024744.jpg,640,640,640,640,409600,1,213894,213894,1.000000,285192,285192,285215,305706
Baseline_NoOp,COCO_val2014_000000024790.jpg,640,427,640,427,273280,1,143592,143592,1.000000,191456,191456,191479,202835
Baseline_NoOp,COCO_val2014_000000024790.jpg,640,427,640,427,273280,1,143592,143592,1.000000,191456,191456,191479,202835
Baseline_NoOp,COCO_val2014_000000024805.jpg,427,640,427,640,273280,1,124384,124384,1.000000,165848,165848,165871,176452
Baseline_NoOp,COCO_val2014_000000024880.jpg,640,480,640,480,307200,1,108270,108270,1.000000,144360,144360,144383,152599
Baseline_NoOp,COCO_val2014_000000025139.jpg,500,334,500,334,167000,1,131866,131866,1.000000,175824,175824,175847,189228
Baseline_NoOp,COCO_val2014_000000025216.jpg,454,640,454,640,290560,1,301951,301951,1.000000,402604,402604,402627,432048
Baseline_NoOp,COCO_val2014_000000025252.jpg,480,640,480,640,307200,1,120395,120395,1.000000,160528,160528,160551,172037
Baseline_NoOp,COCO_val2014_000000025252.jpg,480,640,480,640,307200,1,120395,120395,1.000000,160528,160528,160551,172037
Baseline_NoOp,COCO_val2014_000000025282.jpg,640,480,640,480,307200,1,259942,259942,1.000000,346592,346592,346615,374746
Baseline_NoOp,COCO_val2014_000000025453.jpg,640,427,640,427,273280,1,241551,241551,1.000000,322068,322068,322091,343112
Baseline_NoOp,COCO_val2014_000000025457.jpg,640,426,640,426,272640,1,290721,290721,1.000000,387628,387628,387651,412887
Baseline_NoOp,COCO_val2014_000000025508.jpg,428,640,428,640,273920,1,131447,131447,1.000000,175264,175264,175287,188158
Baseline_NoOp,COCO_val2014_000000025685.jpg,500,426,500,426,213000,1,186239,186239,1.000000,248320,248320,248343,265674
Baseline_NoOp,COCO_val2014_000000025986.jpg,640,480,640,480,307200,1,184128,184128,1.000000,245504,245504,245527,262933
Baseline_NoOp,COCO_val2014_000000025997.jpg,640,480,640,480,307200,1,199255,199255,1.000000,265676,265676,265699,282730
Baseline_NoOp,COCO_val2014_000000025997.jpg,640,480,640,480,307200,1,199255,199255,1.000000,265676,265676,265699,282730
Baseline_NoOp,COCO_val2014_000000026371.jpg,500,375,500,375,187500,1,105261,105261,1.000000,140348,140348,140371,151367
Baseline_NoOp,COCO_val2014_000000026522.jpg,427,640,427,640,273280,1,179322,179322,1.000000,239096,239096,239119,255275
Baseline_NoOp,COCO_val2014_000000026564.jpg,640,426,640,426,272640,1,96812,96812,1.000000,129084,129084,129107,138393
Baseline_NoOp,COCO_val2014_000000026584.jpg,640,480,640,480,307200,1,86546,86546,1.000000,115396,115396,115419,123150
Baseline_NoOp,COCO_val2014_000000026671.jpg,480,640,480,640,307200,1,105258,105258,1.000000,140344,140344,140367,149448
Baseline_NoOp,COCO_val2014_000000026768.jpg,640,480,640,480,307200,1,217231,217231,1.000000,289644,289644,289667,308668
Baseline_NoOp,COCO_val2014_000000026982.jpg,640,427,640,427,273280,1,262890,262890,1.000000,350520,350520,350543,376504
Baseline_NoOp,COCO_val2014_000000027476.jpg,513,640,513,640,328320,1,299224,299224,1.000000,398968,398968,398991,427742
Baseline_NoOp,COCO_val2014_000000027478.jpg,640,480,640,480,307200,1,241906,241906,1.000000,322544,322544,322567,343383
Baseline_NoOp,COCO_val2014_000000027478.jpg,640,480,640,480,307200,1,241906,241906,1.000000,322544,322544,322567,343383
Baseline_NoOp,COCO_val2014_000000027484.jpg,640,348,640,348,222720,1,215779,215779,1.000000,287708,287708,287731,309032
Baseline_NoOp,COCO_val2014_000000027570.jpg,640,427,640,427,273280,1,49140,49140,1.000000,65520,65520,65543,69789
Baseline_NoOp,COCO_val2014_000000027617.jpg,640,429,640,429,274560,1,206556,206556,1.000000,275408,275408,275431,297917
Baseline_NoOp,COCO_val2014_000000027897.jpg,640,427,640,427,273280,1,109210,109210,1.000000,145616,145616,145639,155125
Baseline_NoOp,COCO_val2014_000000027975.jpg,640,480,640,480,307200,1,264187,264187,1.000000,352252,352252,352275,373956
Baseline_NoOp,COCO_val2014_000000028071.jpg,389,500,389,500,194500,1,183159,183159,1.000000,244212,244212,244235,262046
Baseline_NoOp,COCO_val2014_000000028293.jpg,640,427,640,427,273280,1,149611,149611,1.000000,199484,199484,199507,212918
Baseline_NoOp,COCO_val2014_000000028389.jpg,640,283,640,283,181120,1,117080,117080,1.000000,156108,156108,156131,168487
Baseline_NoOp,COCO_val2014_000000028535.jpg,640,427,640,427,273280,1,201618,201618,1.000000,268824,268824,268847,286863
Baseline_NoOp,COCO_val2014_000000028874.jpg,640,480,640,480,307200,1,89312,89312,1.000000,119084,119084,119107,127338
Baseline_NoOp,COCO_val2014_000000029059.jpg,640,480,640,480,307200,1,145425,145425,1.000000,193900,193900,193923,207419
Baseline_NoOp,COCO_val2014_000000029393.jpg,500,375,500,375,187500,1,167853,167853,1.000000,223804,223804,223827,237468
Baseline_NoOp,COCO_val2014_000000029444.jpg,640,480,640,480,307200,1,145863,145863,1.000000,194484,194484,194507,207593
Baseline_NoOp,COCO_val2014_000000029524.jpg,459,640,459,640,293760,1,171236,171236,1.000000,228316,228316,228339,247120
Baseline_NoOp,COCO_val2014_000000029709.jpg,500,375,500,375,187500,1,154464,154464,1.000000,205952,205952,205975,220891
Baseline_NoOp,COCO_val2014_000000029776.jpg,640,427,640,427,273280,1,184325,184325,1.000000,245768,245768,245791,263817
Baseline_NoOp,COCO_val2014_000000030044.jpg,640,427,640,427,273280,1,195823,195823,1.000000,261100,261100,261123,279069
Baseline_NoOp,COCO_val2014_000000030062.jpg,640,427,640,427,273280,1,96102,96102,1.000000,128136,128136,128159,135655
Baseline_NoOp,COCO_val2014_000000030198.jpg,640,436,640,436,279040,1,139772,139772,1.000000,186364,186364,186387,198508
Baseline_NoOp,COCO_val2014_000000030470.jpg,427,640,427,640,273280,1,154645,154645,1.000000,206196,206196,206219,221505
Baseline_NoOp,COCO_val2014_000000030470.jpg,427,640,427,640,273280,1,154645,154645,1.000000,206196,206196,206219,221505
