technique,image_id,time_ms
Baseline_NoOp,100021_103_1.jpg,0.325
Baseline_NoOp,100021_103_2.jpg,0.217
Baseline_NoOp,100021_103_3.jpg,0.180
Baseline_NoOp,100037_80_1.jpg,0.244
Baseline_NoOp,100037_80_2.jpg,0.195
Baseline_NoOp,100037_80_3.jpg,0.244
Baseline_NoOp,100037_80_all.jpg,0.248
Baseline_NoOp,100078_71_1.jpg,0.203
Baseline_NoOp,100078_71_2.jpg,0.187
Baseline_NoOp,100111_15_1.jpg,0.267
Baseline_NoOp,100111_15_2.jpg,0.369
Baseline_NoOp,100111_15_3.jpg,0.326
Baseline_NoOp,100111_15_4.jpg,0.261
Baseline_NoOp,100111_15_5.jpg,0.226
Baseline_NoOp,100132_84_1.jpg,0.365
Baseline_NoOp,100132_84_3.jpg,0.342
Baseline_NoOp,100132_84_4.jpg,0.397
Baseline_NoOp,100142_35_1.jpg,0.304
Baseline_NoOp,100142_35_2.jpg,0.303
Baseline_NoOp,100142_35_3.jpg,0.287
Baseline_NoOp,100142_35_4.jpg,0.210
Baseline_NoOp,100142_35_5.jpg,0.277
Baseline_NoOp,100142_35_6.jpg,0.241
Baseline_NoOp,100157_47_1.jpg,0.289
Baseline_NoOp,100157_47_2.jpg,0.229
Baseline_NoOp,100157_47_3.jpg,0.282
Baseline_NoOp,100157_47_4.jpg,0.240
Baseline_NoOp,100157_47_5.jpg,0.348
Baseline_NoOp,100157_47_6.jpg,0.399
Baseline_NoOp,100157_47_7.jpg,0.564
Baseline_NoOp,100209_103_1.jpg,0.343
Baseline_NoOp,100215_4_1.jpg,0.329
Baseline_NoOp,100215_4_2.jpg,0.324
Baseline_NoOp,100215_4_3.jpg,0.310
Baseline_NoOp,100215_4_4.jpg,0.341
Baseline_NoOp,100226_77_1.jpg,0.264
Baseline_NoOp,100226_77_2.jpg,0.276
Baseline_NoOp,100226_77_all.jpg,0.263
Baseline_NoOp,100245_49_1.jpg,0.207
Baseline_NoOp,100245_49_2.jpg,0.233
Baseline_NoOp,100245_49_all.jpg,0.232
