technique,image_id,time_ms
Baseline_NoOp,100021_103_1.jpg,0.269
Baseline_NoOp,100021_103_2.jpg,0.147
Baseline_NoOp,100021_103_3.jpg,0.147
Baseline_NoOp,100037_80_1.jpg,0.141
Baseline_NoOp,100037_80_2.jpg,0.141
Baseline_NoOp,100037_80_3.jpg,0.139
Baseline_NoOp,100037_80_all.jpg,0.236
Baseline_NoOp,100078_71_1.jpg,0.200
Baseline_NoOp,100078_71_2.jpg,0.197
Baseline_NoOp,100111_15_1.jpg,0.217
Baseline_NoOp,100111_15_2.jpg,0.227
Baseline_NoOp,100111_15_3.jpg,0.276
Baseline_NoOp,100111_15_4.jpg,0.298
Baseline_NoOp,100111_15_5.jpg,0.213
Baseline_NoOp,100132_84_1.jpg,0.213
Baseline_NoOp,100132_84_3.jpg,0.277
Baseline_NoOp,100132_84_4.jpg,0.731
Baseline_NoOp,100142_35_1.jpg,0.124
Baseline_NoOp,100142_35_2.jpg,0.123
Baseline_NoOp,100142_35_3.jpg,0.119
Baseline_NoOp,100142_35_4.jpg,0.120
Baseline_NoOp,100142_35_5.jpg,0.121
Baseline_NoOp,100142_35_6.jpg,0.118
Baseline_NoOp,100157_47_1.jpg,0.120
Baseline_NoOp,100157_47_2.jpg,0.121
Baseline_NoOp,100157_47_3.jpg,0.120
Baseline_NoOp,100157_47_4.jpg,0.120
Baseline_NoOp,100157_47_5.jpg,0.119
Baseline_NoOp,100157_47_6.jpg,0.119
Baseline_NoOp,100157_47_7.jpg,0.121
Baseline_NoOp,100209_103_1.jpg,0.262
Baseline_NoOp,100215_4_1.jpg,0.121
Baseline_NoOp,100215_4_2.jpg,0.120
Baseline_NoOp,100215_4_3.jpg,0.118
Baseline_NoOp,100215_4_4.jpg,0.122
Baseline_NoOp,100226_77_1.jpg,0.158
Baseline_NoOp,100226_77_2.jpg,0.128
Baseline_NoOp,100226_77_all.jpg,0.129
Baseline_NoOp,100245_49_1.jpg,0.127
Baseline_NoOp,100245_49_2.jpg,0.299
Baseline_NoOp,100245_49_all.jpg,0.227
Baseline_NoOp,100271_64_1.jpg,0.167
