technique,image_id,time_ms
Baseline_NoOp,100021_103_1.jpg,0.194
Baseline_NoOp,100021_103_2.jpg,0.150
Baseline_NoOp,100021_103_3.jpg,0.145
Baseline_NoOp,100037_80_1.jpg,0.158
Baseline_NoOp,100037_80_2.jpg,0.156
Baseline_NoOp,100037_80_3.jpg,0.449
Baseline_NoOp,100037_80_all.jpg,0.333
Baseline_NoOp,100078_71_1.jpg,0.236
Baseline_NoOp,100078_71_2.jpg,0.268
Baseline_NoOp,100111_15_1.jpg,0.271
Baseline_NoOp,100111_15_2.jpg,0.271
Baseline_NoOp,100111_15_3.jpg,0.271
Baseline_NoOp,100111_15_4.jpg,0.180
Baseline_NoOp,100111_15_5.jpg,0.178
Baseline_NoOp,100132_84_1.jpg,0.184
Baseline_NoOp,100132_84_3.jpg,0.197
Baseline_NoOp,100132_84_4.jpg,0.178
Baseline_NoOp,100142_35_1.jpg,0.159
Baseline_NoOp,100142_35_2.jpg,0.158
Baseline_NoOp,100142_35_3.jpg,0.155
Baseline_NoOp,100142_35_4.jpg,0.156
Baseline_NoOp,100142_35_5.jpg,0.159
Baseline_NoOp,100142_35_6.jpg,0.157
Baseline_NoOp,100157_47_1.jpg,0.155
Baseline_NoOp,100157_47_2.jpg,0.154
Baseline_NoOp,100157_47_3.jpg,0.172
Baseline_NoOp,100157_47_4.jpg,0.157
Baseline_NoOp,100157_47_5.jpg,0.166
Baseline_NoOp,100157_47_6.jpg,0.212
Baseline_NoOp,100157_47_7.jpg,0.168
Baseline_NoOp,100209_103_1.jpg,0.151
Baseline_NoOp,100215_4_1.jpg,0.171
Baseline_NoOp,100215_4_2.jpg,0.159
Baseline_NoOp,100215_4_3.jpg,0.173
Baseline_NoOp,100215_4_4.jpg,0.198
Baseline_NoOp,100226_77_1.jpg,0.150
Baseline_NoOp,100226_77_2.jpg,0.140
Baseline_NoOp,100226_77_all.jpg,0.148
Baseline_NoOp,100245_49_1.jpg,0.131
Baseline_NoOp,100245_49_2.jpg,0.127
Baseline_NoOp,100245_49_all.jpg,0.143
Baseline_NoOp,100271_64_1.jpg,0.141
Baseline_NoOp,100271_64_2.jpg,0.145
Baseline_NoOp,100271_64_3.jpg,0.140
Baseline_NoOp,100271_64_4.jpg,0.144
Baseline_NoOp,100271_64_5.jpg,0.150
Baseline_NoOp,100344_7_1.jpg,0.150
