technique,image_id,time_ms
Baseline_NoOp,100021_103_1.jpg,0.201
Baseline_NoOp,100021_103_2.jpg,0.165
Baseline_NoOp,100021_103_3.jpg,0.127
Baseline_NoOp,100037_80_1.jpg,0.146
Baseline_NoOp,100037_80_2.jpg,0.145
Baseline_NoOp,100037_80_3.jpg,0.145
Baseline_NoOp,100037_80_all.jpg,0.145
Baseline_NoOp,100078_71_1.jpg,0.173
Baseline_NoOp,100078_71_2.jpg,0.155
Baseline_NoOp,100111_15_1.jpg,0.155
Baseline_NoOp,100111_15_2.jpg,0.322
Baseline_NoOp,100111_15_3.jpg,0.243
Baseline_NoOp,100111_15_4.jpg,0.317
Baseline_NoOp,100111_15_5.jpg,0.267
Baseline_NoOp,100132_84_1.jpg,0.295
Baseline_NoOp,100132_84_3.jpg,0.289
Baseline_NoOp,100132_84_4.jpg,0.255
Baseline_NoOp,100142_35_1.jpg,0.228
Baseline_NoOp,100142_35_2.jpg,0.239
Baseline_NoOp,100142_35_3.jpg,0.237
Baseline_NoOp,100142_35_4.jpg,0.236
Baseline_NoOp,100142_35_5.jpg,0.204
Baseline_NoOp,100142_35_6.jpg,0.425
Baseline_NoOp,100157_47_1.jpg,0.275
Baseline_NoOp,100157_47_2.jpg,0.215
Baseline_NoOp,100157_47_3.jpg,0.206
Baseline_NoOp,100157_47_4.jpg,0.264
Baseline_NoOp,100157_47_5.jpg,0.204
Baseline_NoOp,100157_47_6.jpg,0.235
Baseline_NoOp,100157_47_7.jpg,0.208
Baseline_NoOp,100209_103_1.jpg,0.176
Baseline_NoOp,100215_4_1.jpg,0.293
Baseline_NoOp,100215_4_2.jpg,0.214
Baseline_NoOp,100215_4_3.jpg,0.153
Baseline_NoOp,100215_4_4.jpg,0.173
Baseline_NoOp,100226_77_1.jpg,0.145
Baseline_NoOp,100226_77_2.jpg,0.144
Baseline_NoOp,100226_77_all.jpg,0.147
Baseline_NoOp,100245_49_1.jpg,0.143
Baseline_NoOp,100245_49_2.jpg,0.143
Baseline_NoOp,100245_49_all.jpg,0.145
Baseline_NoOp,100271_64_1.jpg,0.147
Baseline_NoOp,100271_64_2.jpg,0.146
Baseline_NoOp,100271_64_3.jpg,0.147
Baseline_NoOp,100271_64_4.jpg,0.148
Baseline_NoOp,100271_64_5.jpg,0.144
Baseline_NoOp,100344_7_1.jpg,0.150
Baseline_NoOp,100344_7_3.jpg,0.148
Baseline_NoOp,100344_7_4.jpg,0.147
Baseline_NoOp,100344_7_5.jpg,0.147
Baseline_NoOp,100344_7_6.jpg,0.146
Baseline_NoOp,100344_7_7.jpg,0.145
Baseline_NoOp,100395_45_1.jpg,0.140
Baseline_NoOp,100395_45_2.jpg,0.139
Baseline_NoOp,100395_45_3.jpg,0.120
Baseline_NoOp,100395_45_4.jpg,0.105
Baseline_NoOp,100396_53_1.jpg,0.128
Baseline_NoOp,100396_53_2.jpg,0.324
Baseline_NoOp,100396_53_3.jpg,0.130
Baseline_NoOp,100396_53_all.jpg,0.117
Baseline_NoOp,100407_48_1.jpg,0.109
Baseline_NoOp,100407_48_2.jpg,0.108
Baseline_NoOp,100407_48_3.jpg,0.108
Baseline_NoOp,100409_6_1.jpg,0.106
Baseline_NoOp,100409_6_2.jpg,0.106
Baseline_NoOp,100409_6_3.jpg,0.107
Baseline_NoOp,100413_53_1.jpg,0.142
Baseline_NoOp,100413_53_2.jpg,0.113
Baseline_NoOp,100482_51_1.jpg,0.104
Baseline_NoOp,100482_51_all.jpg,0.105
Baseline_NoOp,100485_68_1.jpg,0.107
Baseline_NoOp,100485_68_2.jpg,0.106
Baseline_NoOp,100485_68_3.jpg,0.107
Baseline_NoOp,100486_82_1.jpg,0.121
Baseline_NoOp,100486_82_2.jpg,0.109
Baseline_NoOp,100486_82_3.jpg,0.105
Baseline_NoOp,100486_82_4.jpg,0.106
Baseline_NoOp,100486_82_all.jpg,0.108
Baseline_NoOp,100539_47_1.jpg,0.117
Baseline_NoOp,100539_47_2.jpg,0.134
Baseline_NoOp,100539_47_3.jpg,0.132
Baseline_NoOp,100539_47_6.jpg,0.137
Baseline_NoOp,100564_62_1.jpg,0.114
Baseline_NoOp,100564_62_2.jpg,0.112
Baseline_NoOp,100564_62_3.jpg,0.110
Baseline_NoOp,100564_62_all.jpg,0.113
Baseline_NoOp,100581_5_1.jpg,0.108
Baseline_NoOp,100581_5_2.jpg,0.108
Baseline_NoOp,100581_5_3.jpg,0.107
Baseline_NoOp,100581_5_4.jpg,0.106
Baseline_NoOp,100599_17_1.jpg,0.106
Baseline_NoOp,100599_17_2.jpg,0.119
Baseline_NoOp,100599_17_3.jpg,0.104
Baseline_NoOp,100599_17_4.jpg,0.137
Baseline_NoOp,100603_64_1.jpg,0.126
Baseline_NoOp,100603_64_2.jpg,0.125
Baseline_NoOp,100603_64_3.jpg,0.126
Baseline_NoOp,100603_64_4.jpg,0.141
Baseline_NoOp,100603_64_5.jpg,0.258
Baseline_NoOp,100603_64_6.jpg,0.143
Baseline_NoOp,100638_45_1.jpg,0.156
Baseline_NoOp,100638_45_2.jpg,0.138
Baseline_NoOp,100638_45_3.jpg,0.107
Baseline_NoOp,100638_45_4.jpg,0.105
Baseline_NoOp,100638_45_5.jpg,0.104
Baseline_NoOp,100667_80_1.jpg,0.110
Baseline_NoOp,100667_80_all.jpg,0.141
Baseline_NoOp,100668_102_1.jpg,0.122
Baseline_NoOp,100668_102_2.jpg,0.116
Baseline_NoOp,100668_102_3.jpg,0.115
Baseline_NoOp,100668_102_all.jpg,0.117
Baseline_NoOp,100669_8_1.jpg,0.144
Baseline_NoOp,100669_8_2.jpg,0.116
Baseline_NoOp,100669_8_3.jpg,0.141
Baseline_NoOp,100669_8_4.jpg,0.113
Baseline_NoOp,100753_70_1.jpg,0.112
Baseline_NoOp,100753_70_2.jpg,0.145
Baseline_NoOp,100753_70_all.jpg,0.113
Baseline_NoOp,100817_21_1.jpg,0.111
Baseline_NoOp,100817_21_2.jpg,0.112
Baseline_NoOp,100817_21_3.jpg,0.114
