sample_id,end_to_end_ms,send_to_response_created_ms,response_created_to_first_token_ms,first_token_to_done_ms,input_tokens,output_tokens,total_tokens,text_input_tokens,image_input_tokens,cached_tokens,total_cost_usd
100021_103_1,1285,198,972,114,97,20,117,32,65,0,0.00011920
100021_103_2,521,145,263,111,98,22,120,33,65,0,0.00012460
100021_103_3,552,154,284,114,100,18,118,35,65,0,0.00011620
100037_80_1,533,157,254,121,97,19,116,32,65,0,0.00011680
100037_80_2,719,170,427,121,99,11,110,34,65,0,0.00009880
