sample_id,end_to_end_ms,send_to_response_created_ms,response_created_to_first_token_ms,first_token_to_done_ms,input_tokens,output_tokens,total_tokens,text_input_tokens,image_input_tokens,cached_tokens,total_cost_usd
100021_103_1,460,0,0,0,0,0,0,0,0,0,0.00000000
100021_103_2,644,0,0,0,0,0,0,0,0,0,0.00000000
100021_103_3,467,0,0,0,0,0,0,0,0,0,0.00000000
100037_80_1,463,0,0,0,0,0,0,0,0,0,0.00000000
100037_80_2,1065,0,0,0,0,0,0,0,0,0,0.00000000
