technique,image_id,time_ms
Baseline_NoOp,100021_103_1.jpg,0.438
Baseline_NoOp,100021_103_2.jpg,0.537
Baseline_NoOp,100021_103_3.jpg,0.172
Baseline_NoOp,100037_80_1.jpg,0.180
Baseline_NoOp,100037_80_2.jpg,0.175
Baseline_NoOp,100037_80_3.jpg,0.175
Baseline_NoOp,100037_80_all.jpg,0.251
Baseline_NoOp,100078_71_1.jpg,0.214
Baseline_NoOp,100078_71_2.jpg,0.202
Baseline_NoOp,100111_15_1.jpg,0.234
Baseline_NoOp,100111_15_2.jpg,0.306
Baseline_NoOp,100111_15_3.jpg,0.300
Baseline_NoOp,100111_15_4.jpg,0.272
Baseline_NoOp,100111_15_5.jpg,0.248
Baseline_NoOp,100132_84_1.jpg,0.254
Baseline_NoOp,100132_84_3.jpg,0.349
Baseline_NoOp,100132_84_4.jpg,0.421
Baseline_NoOp,100142_35_1.jpg,0.359
Baseline_NoOp,100142_35_2.jpg,0.298
Baseline_NoOp,100142_35_3.jpg,0.251
Baseline_NoOp,100142_35_4.jpg,0.287
Baseline_NoOp,100142_35_5.jpg,0.215
Baseline_NoOp,100142_35_6.jpg,0.262
Baseline_NoOp,100157_47_1.jpg,0.238
Baseline_NoOp,100157_47_2.jpg,0.330
Baseline_NoOp,100157_47_3.jpg,0.447
Baseline_NoOp,100157_47_4.jpg,0.351
Baseline_NoOp,100157_47_5.jpg,0.302
Baseline_NoOp,100157_47_6.jpg,0.386
Baseline_NoOp,100157_47_7.jpg,0.297
Baseline_NoOp,100209_103_1.jpg,0.233
Baseline_NoOp,100215_4_1.jpg,0.214
Baseline_NoOp,100215_4_2.jpg,0.197
Baseline_NoOp,100215_4_3.jpg,0.198
Baseline_NoOp,100215_4_4.jpg,0.195
Baseline_NoOp,100226_77_1.jpg,0.171
Baseline_NoOp,100226_77_2.jpg,0.196
Baseline_NoOp,100226_77_all.jpg,0.195
Baseline_NoOp,100245_49_1.jpg,0.198
