sample_id,end_to_end_ms,send_to_response_created_ms,response_created_to_first_token_ms,first_token_to_done_ms,input_tokens,output_tokens,total_tokens,text_input_tokens,image_input_tokens,cached_tokens,total_cost_usd
100021_103_1,678,171,394,112,97,13,110,32,65,0,0.00010240
100021_103_2,730,167,452,110,98,23,121,33,65,0,0.00012700
100021_103_3,1018,171,733,113,100,22,122,35,65,0,0.00012580
100037_80_1,614,200,299,113,97,16,113,32,65,0,0.00010960
100037_80_2,582,181,289,112,99,14,113,34,65,0,0.00010600
