sample_id,end_to_end_ms,send_to_response_created_ms,response_created_to_first_token_ms,first_token_to_done_ms,input_tokens,output_tokens,total_tokens,text_input_tokens,image_input_tokens,cached_tokens,total_cost_usd
100021_103_1,620,197,309,112,97,17,114,32,65,0,0.00011200
100021_103_2,556,179,256,120,98,19,117,33,65,0,0.00011740
100021_103_3,1603,173,1319,110,100,18,118,35,65,0,0.00011620
100037_80_1,564,196,246,122,97,16,113,32,65,0,0.00010960
100037_80_2,588,197,258,132,99,25,124,34,65,0,0.00013240
